errorGroups.id,insertId,labels.INSTANCE_UID,labels.LOG_BUCKET_NUM,labels.PROJECT_NUMBER,labels.SOURCE_ID,"'labels.""commit-sha""","'labels.""gcb-build-id""","'labels.""gcb-trigger-id""","'labels.""gcb-trigger-region""",labels.instanceId,"'labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.database_id,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,textPayload,timestamp
"'[""CIaUi4fY3-nCJw""]",69ff41e0000c180aba98cc64,,,,,3c4b3c63f67efce0cd161af5cc882ce2610a045f,"'05f9019e-0e89-4201-8d02-3a55a39d616d","'806f4336-706a-404f-82be-dd0d5c01ebfa",global,0007b734d92363905c012875fa615ed930a6c45b16c44c1f49812b439dcdd54d64a6564fcb890e07250a770489e75bd7e46fcdfcc02948d90ae77e838f08b91a698ae991465593dd5f676b740a0f,"'gcp-cloud-build-deploy-cloud-run","'projects/clickrate-477217/logs/run.googleapis.com%2Fstderr",,"'2026-05-09T14:17:05.049924476Z","'scalpyn-worker-structural",,"'us-central1","'clickrate-477217",,"'scalpyn-worker-structural-00036-849","'scalpyn-worker-structural",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/pool/base.py"", line 373, in _close_connection
    self._dialect.do_terminate(connection)
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 1127, in do_terminate
    dbapi_connection.terminate()
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/connectors/asyncio.py"", line 402, in terminate
    self.await_(asyncio.shield(self._terminate_graceful_close()))  # type: ignore[attr-defined] # noqa: E501
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py"", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py"", line 912, in _terminate_graceful_close
    await self._connection.close(timeout=2)
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1513, in close
    await self._protocol.close(timeout)
  File ""asyncpg/protocol/protocol.pyx"", line 617, in close
  File ""asyncpg/protocol/protocol.pyx"", line 650, in asyncpg.protocol.protocol.BaseProtocol._request_cancel
  File ""/usr/local/lib/python3.12/site-packages/asyncpg/connection.py"", line 1682, in _cancel_current_command
    self._cancellations.add(self._loop.create_task(self._cancel(waiter)))
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 455, in create_task
    self._check_closed()
  File ""/usr/local/lib/python3.12/asyncio/base_events.py"", line 545, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed","'2026-05-09T14:17:04.792586Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ce1d;b=611034922472440d996701ab4475db58;m=5f144cd894;t=651632add1875;x=8fe67a33a504124e-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.616346090Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:17:04.470 UTC [693296]: [316-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:17:04.470424Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@av","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:17:03.007 UTC [693296]: [311-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:17:03.007673Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@as","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:17:02.533 UTC [693488]: [1-1] db=scalpyn,user=postgres,host=[local] ERROR:  canceling statement due to user request","'2026-05-09T14:17:02.533644Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@an","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:17:01.661 UTC [693296]: [306-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:17:01.661436Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@ai","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:59.742 UTC [693296]: [301-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:59.742934Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@ad","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:58.694 UTC [693296]: [296-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:58.694397Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cd2b;b=611034922472440d996701ab4475db58;m=5f13d50ac8;t=651632a654aa8;x=14c2b470c3de7f09-0@a8","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:17:05.013890836Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:57.290 UTC [693296]: [291-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:57.290470Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cce7;b=611034922472440d996701ab4475db58;m=5f13c3d7b9;t=651632a541799;x=aac3c3038b9370dd-0@a6","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:55.910786568Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:55.155 UTC [693296]: [286-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:55.156304Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cce7;b=611034922472440d996701ab4475db58;m=5f13c3d7b9;t=651632a541799;x=aac3c3038b9370dd-0@a1","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:55.910786568Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:54.029 UTC [693296]: [281-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:54.030233Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@ax","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:52.607 UTC [693296]: [276-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:52.607949Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@as","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:50.146 UTC [693296]: [271-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:50.146785Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@an","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:48.714 UTC [693296]: [266-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:48.714252Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@ai","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:47.525 UTC [693296]: [261-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:47.525402Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:43.270 UTC [693296]: [256-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:43.271245Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cba7;b=611034922472440d996701ab4475db58;m=5f12f41e3e;t=6516329845e1f;x=f6f527ba31945bdf-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:54.999051343Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:41.702 UTC [693296]: [251-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:41.702865Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cb75;b=611034922472440d996701ab4475db58;m=5f12d5aa32;t=651632965ea13;x=67c4da2a8a3579bc-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:41.596993088Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:40.415 UTC [693296]: [246-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:40.415582Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52cb59;b=611034922472440d996701ab4475db58;m=5f12d5a584;t=651632965e564;x=8d09c9a254344fa5-0@a1","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:40.617719252Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:38.419 UTC [693296]: [241-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:38.419812Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca90;b=611034922472440d996701ab4475db58;m=5f11e74c0e;t=6516328778bef;x=42449fd8fe0fbd68-0@ah","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:39.178389074Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:36.246 UTC [693296]: [236-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:36.246723Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca90;b=611034922472440d996701ab4475db58;m=5f11e74c0e;t=6516328778bef;x=42449fd8fe0fbd68-0@ac","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:39.178389074Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:34.068 UTC [693296]: [231-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:34.068377Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca90;b=611034922472440d996701ab4475db58;m=5f11e74c0e;t=6516328778bef;x=42449fd8fe0fbd68-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:39.178389074Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:31.435 UTC [693296]: [226-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:31.435540Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca90;b=611034922472440d996701ab4475db58;m=5f11e74c0e;t=6516328778bef;x=42449fd8fe0fbd68-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:39.178389074Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:29.885 UTC [693296]: [221-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:29.886227Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca52;b=611034922472440d996701ab4475db58;m=5f11d7d7da;t=65163286817bb;x=c191f0139912f284-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:24.461423427Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:22.798 UTC [693296]: [216-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:22.798432Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52ca2a;b=611034922472440d996701ab4475db58;m=5f11c69672;t=651632856d653;x=3ca03952936058b-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:23.987162310Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:21.785 UTC [693296]: [211-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:21.785581Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@b16","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:20.654 UTC [693296]: [206-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:20.654674Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@b11","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:19.401 UTC [693296]: [201-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:19.401487Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@aw","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:17.788 UTC [693296]: [196-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:17.789133Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@ar","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:16.489 UTC [693296]: [191-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:16.489503Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@am","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:15.167 UTC [693296]: [186-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:15.168047Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@ah","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:13.676 UTC [693296]: [181-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:13.677011Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@ac","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:11.858 UTC [693296]: [176-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:11.858564Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:10.453 UTC [693296]: [171-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:10.454181Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c8b3;b=611034922472440d996701ab4475db58;m=5f10eb93c6;t=65163277bd3a7;x=6c5aa3683848f2a5-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:21.395451394Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:08.152 UTC [693296]: [166-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:08.153199Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c86c;b=611034922472440d996701ab4475db58;m=5f107c0627;t=65163270c4607;x=db10992e1fe61428-0@a2","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:07.890704277Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:16:06.300 UTC [693296]: [161-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:16:06.301208Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c813;b=611034922472440d996701ab4475db58;m=5f10017af0;t=651632691bad1;x=f344566665cb047d-0@ad","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:05.228810938Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:58.990 UTC [693296]: [156-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:58.990915Z"
,"'s=8cc2e3eb994f443caf665154fcf6b2d8;i=52c813;b=611034922472440d996701ab4475db58;m=5f10017af0;t=651632691bad1;x=f344566665cb047d-0@a7","'1-e1be44ec-f7ea-4e99-b2e1-4845aa2b37a7",55,330575088921,37333130396234346565326662666435e3b0c442,,,,,,,"'projects/clickrate-477217/logs/cloudsql.googleapis.com%2Fpostgres.log",,"'2026-05-09T14:16:05.228810938Z",,"'clickrate-477217:scalpyn",,"'clickrate-477217","'us-central",,,cloudsql_database,ERROR,"'2026-05-09 14:15:55.078 UTC [693296]: [151-1] db=scalpyn,user=postgres,host=[local] ERROR:  deadlock detected","'2026-05-09T14:15:55.078715Z"
